id,labels
3441,"0,1"
3442,"271,355"
3443,"179,265,340"
3444,"0,1"
3445,"0,1"
3446,"0,1"
3447,"0,1"
3448,"160,315"
3449,"265,340"
3450,"0,1"
3451,"0,1"
3452,"271,355,456"
3453,"0,1"
3454,"0,1"
3455,"265,271,355"
3456,"40,160"
3457,"265,340"
3458,"0,1"
3459,"24,49"
3460,"0,1"
3461,"271,355,456"
3462,"0,1"
3463,"0,271"
3464,"271,355,456"
3465,"0,255"
3466,"0,40,128"
3467,"28,207"
3468,"21,182,265"
3469,"24,25,64"
3470,"0,1"
3471,"0,213,214"
3472,"28,364"
3473,"21,160,182"
3474,"0,1"
3475,"10,11"
3476,"0,1"
3477,"265,340"
3478,"0,1"
3479,"10,11,13"
3480,"160,196,271"
3481,"145,271,455"
3482,"0,1"
3483,"21,131,187"
3484,"21,182"
3485,"0,1"
3486,"0,1"
3487,"21,131,187"
3488,"28,29"
3489,"271,455"
3490,"0,1"
3491,"0,1"
3492,"0,1"
3493,"0,1"
3494,"28,364"
3495,"23,26,251"
3496,"0,1"
3497,"21,131,187"
3498,"0,1"
3499,"40,160"
3500,"265,425"
3501,"0,1"
3502,"0,1"
3503,"0,313"
3504,"0,1"
3505,"21,187"
3506,"10,11"
3507,"0,1"
3508,"10,220,242"
3509,"0,1"
3510,"0,1,271"
3511,"0,1"
3512,"8,160,196"
3513,"0,1"
3514,"0,1"
3515,"21,187"
3516,"0,1"
3517,"199,374"
3518,"160,315"
3519,"0,265,313"
3520,"0,1"
3521,"0,1"
3522,"41,184,215"
3523,"0,1"
3524,"3,35,160"
3525,"131,241,265"
3526,"271,455"
3527,"0,1"
3528,"0,1"
3529,"160,315"
3530,"265,340"
3531,"10,24,25"
3532,"0,1"
3533,"255,480"
3534,"21,301"
3535,"0,1"
3536,"28,29,265"
3537,"0,1"
3538,"0,1"
3539,"21,271,301"
3540,"40,160"
3541,"24,49"
3542,"265,349,418"
3543,"0,1"
3544,"0,1"
3545,"0,1"
3546,"271,280,444"
3547,"0,1"
3548,"8,235"
3549,"0,271"
3550,"0,1"
3551,"0,1"
3552,"0,1"
3553,"0,1"
3554,"21,108,301"
3555,"28,207"
3556,"21,170,301"
3557,"40,139,155"
3558,"13,15,16"
3559,"0,1"
3560,"199,374"
3561,"0,1"
3562,"0,1"
3563,"160,315"
3564,"0,1"
3565,"0,1"
3566,"11,13,401"
3567,"0,1"
3568,"0,1"
3569,"21,182,296"
3570,"265,425"
3571,"0,1"
3572,"0,1"
3573,"0,1"
3574,"40,131,160"
3575,"255,372"
3576,"271,366"
3577,"220,221"
3578,"0,313"
3579,"28,29"
3580,"10,64,271"
3581,"179,265,340"
3582,"0,10"
3583,"17,56,265"
3584,"131,241,277"
3585,"0,1"
3586,"0,1"
3587,"21,108,301"
3588,"0,1"
3589,"28,29,255"
3590,"10,23,24"
3591,"265,271,340"
3592,"0,1"
3593,"40,160"
3594,"160,271,315"
3595,"0,1"
3596,"277,296,413"
3597,"0,1"
3598,"0,1"
3599,"41,184,215"
3600,"0,1"
3601,"160,296,315"
3602,"312,426"
3603,"271,455"
3604,"0,1"
3605,"0,265,313"
3606,"179,265,340"
3607,"0,1"
3608,"24,49,199"
3609,"271,455"
3610,"0,1"
3611,"265,340"
3612,"0,1"
3613,"0,1"
3614,"0,1"
3615,"271,280,516"
3616,"0,40,128"
3617,"60,92"
3618,"0,1"
3619,"160,296,315"
3620,"0,1,271"
3621,"0,1"
3622,"24,25"
3623,"28,310"
3624,"13,122"
3625,"24,25"
3626,"0,1"
3627,"21,131,187"
3628,"0,1"
3629,"21,33,74"
3630,"0,1"
3631,"0,1"
3632,"40,128,129"
3633,"0,1"
3634,"0,1"
3635,"145,194,271"
3636,"0,10"
3637,"17,168,220"
3638,"28,29,265"
3639,"0,1"
3640,"0,313"
3641,"0,1"
3642,"0,313"
3643,"0,1"
3644,"21,182"
3645,"13,21,108"
3646,"0,271,280"
3647,"0,1"
3648,"0,1"
3649,"0,1"
3650,"0,1"
3651,"21,44,73"
3652,"0,1"
3653,"265,425"
3654,"0,1"
3655,"0,1"
3656,"0,313"
3657,"0,313"
3658,"0,1"
3659,"0,216,265"
3660,"0,1"
3661,"0,1"
3662,"0,1"
3663,"40,160,334"
3664,"10,160,196"
3665,"0,1"
3666,"213,359"
3667,"10,11,28"
3668,"0,1"
3669,"0,1"
3670,"0,1"
3671,"0,1"
3672,"21,34,127"
3673,"213,359"
3674,"0,1"
3675,"0,1"
3676,"0,1"
3677,"0,1"
3678,"40,160,271"
3679,"0,213,271"
3680,"13,296,300"
3681,"28,29,518"
3682,"0,1"
3683,"15,16,277"
3684,"265,340"
3685,"265,340"
3686,"11,28,29"
3687,"8,271,456"
3688,"145,194,199"
3689,"0,1"
3690,"21,33,74"
3691,"24,25"
3692,"28,29"
3693,"0,1"
3694,"265,271,340"
3695,"10,11,40"
3696,"0,213,271"
3697,"53,430"
3698,"21,170,301"
3699,"21,131,182"
3700,"21,40,128"
3701,"0,1"
3702,"0,1"
3703,"3,111"
3704,"0,1"
3705,"0,1"
3706,"265,340"
3707,"0,1"
3708,"0,1"
3709,"170,436"
3710,"0,1"
3711,"220,221"
3712,"21,182,265"
3713,"160,296,315"
3714,"31,245"
3715,"10,23,24"
3716,"255,271,280"
3717,"220,221"
3718,"0,1"
3719,"21,131,187"
3720,"145,194"
3721,"0,1"
3722,"0,1"
3723,"0,1"
3724,"0,1"
3725,"265,340"
3726,"0,1"
3727,"0,1"
3728,"0,1"
3729,"0,1"
3730,"131,241,296"
3731,"21,131,187"
3732,"0,313,397"
3733,"0,313"
3734,"0,1"
3735,"10,23,24"
3736,"0,1"
3737,"0,1"
3738,"0,1"
3739,"265,273"
3740,"0,1"
3741,"0,1,357"
3742,"0,1"
3743,"0,1"
3744,"0,277,476"
3745,"271,313,397"
3746,"10,24,25"
3747,"0,1"
3748,"0,1"
3749,"0,313"
3750,"0,1"
3751,"0,255"
3752,"23,251,337"
3753,"0,1"
3754,"0,21,172"
3755,"0,1"
3756,"0,1"
3757,"28,29,38"
3758,"0,1"
3759,"28,29"
3760,"0,1"
3761,"0,1,28"
3762,"11,419"
3763,"24,49"
3764,"0,1"
3765,"21,182"
3766,"0,1"
3767,"10,220,242"
3768,"21,182"
3769,"24,25"
3770,"13,21,108"
3771,"0,1"
3772,"0,271,313"
3773,"0,1"
3774,"0,1"
3775,"265,271,280"
3776,"0,1"
3777,"0,1"
3778,"21,182"
3779,"0,1"
3780,"21,182"
3781,"0,1"
3782,"151,152,170"
3783,"0,1"
3784,"0,1"
3785,"0,1"
3786,"0,1"
3787,"0,1"
3788,"0,1"
3789,"0,1"
3790,"21,131,187"
3791,"213,252,255"
3792,"0,40,128"
3793,"0,1"
3794,"0,1"
3795,"0,1"
3796,"10,24,25"
3797,"0,1"
3798,"0,1"
3799,"23,251,337"
3800,"0,1"
3801,"0,1"
3802,"271,455"
3803,"28,29,265"
3804,"0,44,145"
3805,"28,29,271"
3806,"218,271,456"
3807,"0,1"
3808,"0,1"
3809,"265,271,340"
3810,"13,160,204"
3811,"0,1"
3812,"0,1"
3813,"0,1"
3814,"23,26,251"
3815,"265,340"
3816,"0,1"
3817,"0,10,220"
3818,"0,1"
3819,"1,15,16"
3820,"0,64,313"
3821,"0,271,280"
3822,"0,1"
3823,"40,160,334"
3824,"10,220,221"
3825,"0,1"
3826,"0,313"
3827,"0,1"
3828,"0,1"
3829,"0,1"
3830,"0,271,313"
3831,"0,216"
3832,"0,1"
3833,"271,366"
3834,"0,1"
3835,"24,25,220"
3836,"0,1,357"
3837,"0,1"
3838,"271,288,456"
3839,"220,221,288"
3840,"271,355,456"
3841,"0,1"
3842,"10,53,430"
3843,"3,200,337"
3844,"0,1"
3845,"28,29"
3846,"10,24,25"
3847,"0,1"
3848,"21,131,187"
3849,"21,131,187"
3850,"21,170,301"
3851,"1,2"
3852,"160,315"
3853,"40,160"
3854,"0,1"
3855,"0,1"
3856,"0,1"
3857,"0,1"
3858,"0,1"
3859,"0,1"
3860,"145,194"
3861,"0,1"
3862,"28,29,131"
3863,"184,199,243"
3864,"21,182,296"
3865,"220,221,271"
3866,"60,92,213"
3867,"26,89"
3868,"24,49"
3869,"0,1,357"
3870,"0,1"
3871,"0,1"
3872,"0,1"
3873,"0,1"
3874,"10,64,271"
3875,"255,484"
3876,"255,271,280"
3877,"213,214"
3878,"21,108,301"
3879,"0,1"
3880,"0,1"
3881,"13,160,204"
3882,"0,1"
3883,"44,145,265"
3884,"265,271,425"
3885,"199,382"
3886,"271,455"
3887,"0,1"
3888,"11,220,221"
3889,"0,10"
3890,"10,11"
3891,"0,1"
3892,"0,249"
3893,"21,28,182"
3894,"0,1"
3895,"271,455"
3896,"21,111,267"
3897,"15,16"
3898,"0,1"
3899,"0,1"
3900,"0,1"
3901,"0,1"
3902,"38,39"
3903,"213,214"
3904,"0,1"
3905,"0,1"
3906,"1,2,271"
3907,"0,1"
3908,"23,251,337"
3909,"0,1"
3910,"11,131,241"
3911,"40,131,139"
3912,"40,160,271"
3913,"28,53,430"
3914,"10,220,242"
3915,"0,1"
3916,"0,1"
3917,"21,131,187"
3918,"0,1,357"
3919,"0,1"
3920,"265,340"
3921,"0,1"
3922,"145,265,425"
3923,"160,296,315"
3924,"0,1"
3925,"24,49"
3926,"0,1"
3927,"0,1"
3928,"0,1"
3929,"0,1"
3930,"0,1"
3931,"0,1"
3932,"64,145,448"
3933,"220,221"
3934,"28,29,337"
3935,"1,2,213"
3936,"21,108,301"
3937,"0,1"
3938,"0,271,313"
3939,"199,374"
3940,"0,21,182"
3941,"0,1"
3942,"0,1"
3943,"199,382"
3944,"0,271,355"
3945,"0,1"
3946,"44,145,288"
3947,"10,64,145"
3948,"0,1"
3949,"0,1"
3950,"0,1"
3951,"0,1"
3952,"199,374"
3953,"0,1"
3954,"0,1"
3955,"0,313"
3956,"0,1"
3957,"288,498"
3958,"0,1"
3959,"21,131,187"
3960,"199,323"
3961,"0,1"
3962,"0,1"
3963,"265,340"
3964,"271,455"
3965,"13,401"
3966,"28,29,265"
3967,"24,25,220"
3968,"0,313"
3969,"218,271,456"
3970,"0,1"
3971,"21,24,49"
3972,"271,455"
3973,"0,1"
3974,"0,1"
3975,"271,355,456"
3976,"21,182"
3977,"0,1"
3978,"0,1"
3979,"1,2,255"
3980,"0,1"
3981,"0,1"
3982,"271,288,366"
3983,"265,376"
3984,"0,271,355"
3985,"13,21,108"
3986,"21,131,187"
3987,"0,1"
3988,"265,340"
3989,"11,160,315"
3990,"296,452"
3991,"0,1"
3992,"40,128,129"
3993,"213,214,265"
3994,"60,64,92"
3995,"10,220"
3996,"0,1"
3997,"0,1"
3998,"0,1"
3999,"169,199,337"
4000,"28,364"
4001,"265,271,280"
4002,"21,265,301"
4003,"0,1"
4004,"0,21,182"
4005,"0,1"
4006,"0,1"
4007,"265,340"
4008,"28,29"
4009,"10,64,199"
4010,"265,376,425"
4011,"21,170,301"
4012,"21,131,187"
4013,"0,1"
4014,"0,1"
4015,"21,170,301"
4016,"160,296,315"
4017,"0,1"
4018,"0,1"
4019,"0,1"
4020,"24,25,28"
4021,"0,1"
4022,"8,514"
4023,"0,1"
4024,"265,340"
4025,"0,1"
4026,"0,1"
4027,"0,1"
4028,"0,1"
4029,"21,160,182"
4030,"0,1"
4031,"0,1"
4032,"265,340,425"
4033,"145,194"
4034,"0,1"
4035,"0,1"
4036,"0,1"
4037,"0,1"
4038,"271,291,444"
4039,"21,108,301"
4040,"0,131,241"
4041,"21,170,301"
4042,"265,273,340"
4043,"0,1"
4044,"0,1"
4045,"0,1"
4046,"21,131,187"
4047,"0,1"
4048,"0,271"
4049,"0,213,214"
4050,"23,26,265"
4051,"10,220"
4052,"0,1"
4053,"0,1"
4054,"8,235"
4055,"0,64,313"
4056,"0,1"
4057,"0,1"
4058,"0,1"
4059,"0,213,214"
4060,"11,220,221"
4061,"0,1"
4062,"28,29,277"
4063,"199,323"
4064,"23,24,220"
4065,"265,340"
4066,"21,108"
4067,"0,1"
4068,"131,241"
4069,"0,1"
4070,"13,21,182"
4071,"0,255,265"
4072,"0,1"
4073,"0,1"
4074,"0,1"
4075,"0,1"
4076,"40,44,128"
4077,"277,288,458"
4078,"265,340"
4079,"213,252,255"
4080,"0,313"
4081,"11,13,204"
4082,"0,1"
4083,"21,182"
4084,"0,1"
4085,"265,425,488"
4086,"0,1"
4087,"265,340"
4088,"199,382"
4089,"21,160,182"
4090,"0,1"
4091,"0,1"
4092,"21,40,160"
4093,"0,1"
4094,"160,315"
4095,"0,1"
4096,"10,24,25"
4097,"0,313"
4098,"0,1"
4099,"0,1"
4100,"265,376,425"
4101,"265,340"
4102,"0,1"
4103,"0,1"
4104,"0,1"
4105,"0,1"
4106,"26,271,350"
4107,"60,92"
4108,"40,128,129"
4109,"271,455"
4110,"0,1"
4111,"265,340"
4112,"10,11"
4113,"0,313"
4114,"10,44,145"
4115,"0,1"
4116,"28,29,131"
4117,"0,1"
4118,"21,131,187"
4119,"0,1"
4120,"0,1"
4121,"10,24,25"
4122,"0,1"
4123,"0,1,357"
4124,"23,251,337"
4125,"0,1"
4126,"0,1"
4127,"213,359"
4128,"0,1"
4129,"0,1,357"
4130,"40,128,129"
4131,"0,1"
4132,"17,168"
4133,"28,160,315"
4134,"265,340"
4135,"0,1"
4136,"0,1"
4137,"3,200,337"
4138,"0,1"
4139,"271,355,456"
4140,"0,1"
4141,"0,1"
4142,"21,131,187"
4143,"271,449"
4144,"28,364"
4145,"218,271,456"
4146,"0,1"
4147,"160,296,315"
4148,"0,1"
4149,"131,199,241"
4150,"0,1"
4151,"13,28,29"
4152,"41,215"
4153,"0,1"
4154,"0,1"
4155,"0,313"
4156,"0,1"
4157,"0,1"
4158,"21,108,301"
4159,"160,296,315"
4160,"40,128,129"
4161,"0,213,288"
4162,"265,340"
4163,"21,34,127"
4164,"21,131,187"
4165,"13,21,108"
4166,"23,24,25"
4167,"23,26,251"
4168,"0,1"
4169,"0,1"
4170,"21,108,301"
4171,"337,339"
4172,"145,194,265"
4173,"0,1"
4174,"0,1"
4175,"3,200,337"
4176,"0,1"
4177,"0,1"
4178,"0,1"
4179,"255,265,340"
4180,"265,271,424"
4181,"131,160,241"
4182,"0,1"
4183,"0,1"
4184,"0,1"
4185,"10,23,24"
4186,"0,1"
4187,"28,135,141"
4188,"23,24,220"
4189,"0,1"
4190,"265,425"
4191,"0,1"
4192,"0,1"
4193,"271,455"
4194,"0,1"
4195,"0,1"
4196,"213,214,265"
4197,"0,1"
4198,"265,425"
4199,"8,17,168"
4200,"0,1"
4201,"271,288,456"
4202,"213,214"
4203,"0,1"
4204,"0,1"
4205,"10,220,221"
4206,"21,172"
4207,"0,1"
4208,"3,44,51"
4209,"0,1"
4210,"0,1"
4211,"0,1"
4212,"0,1"
4213,"0,1"
4214,"265,271,280"
4215,"10,24,25"
4216,"17,168,199"
4217,"0,313,397"
4218,"0,1"
4219,"0,1"
4220,"0,1"
4221,"40,131,160"
4222,"0,1"
4223,"265,425"
4224,"0,1"
4225,"44,73,265"
4226,"24,25"
4227,"0,1"
4228,"0,1"
4229,"0,1"
4230,"3,51"
4231,"271,355"
4232,"0,1"
4233,"10,220"
4234,"0,1"
4235,"265,340"
4236,"0,1"
4237,"0,1"
4238,"24,43"
4239,"21,160,182"
4240,"0,1"
4241,"8,271,455"
4242,"31,131,241"
4243,"199,323"
4244,"0,1"
4245,"8,514"
4246,"271,355,456"
4247,"0,1"
4248,"0,1"
4249,"0,1"
4250,"21,111,267"
4251,"0,1"
4252,"169,311"
4253,"10,64,199"
4254,"0,1"
4255,"0,1"
4256,"0,1"
4257,"216,422"
4258,"21,182"
4259,"13,37"
4260,"271,313,360"
4261,"0,1"
4262,"0,1"
4263,"0,1"
4264,"13,122"
4265,"271,355,456"
4266,"271,455"
4267,"0,40,128"
4268,"0,1"
4269,"0,1"
4270,"0,1"
4271,"0,1"
4272,"271,455"
4273,"24,25,265"
4274,"0,1"
4275,"53,430"
4276,"24,25,288"
4277,"1,2,255"
4278,"0,1"
4279,"170,436"
4280,"0,1"
4281,"0,1"
4282,"60,92"
4283,"0,1"
4284,"151,152,170"
4285,"24,49,199"
4286,"170,436"
4287,"0,1"
4288,"24,25,220"
4289,"10,220,221"
4290,"0,1"
4291,"0,1"
4292,"0,313"
4293,"0,313"
4294,"0,1"
4295,"40,131,160"
4296,"0,1"
4297,"0,1"
4298,"0,1"
4299,"64,145,402"
4300,"21,131,187"
4301,"28,364"
4302,"0,1"
4303,"120,121,145"
4304,"21,172"
4305,"265,271,340"
4306,"10,11,13"
4307,"0,313"
4308,"0,1"
4309,"0,1"
4310,"170,436"
4311,"0,1"
4312,"0,1"
4313,"40,160"
4314,"0,1"
4315,"0,1"
4316,"64,80"
4317,"26,40,89"
4318,"277,288,458"
4319,"0,1"
4320,"0,1"
4321,"0,1"
4322,"0,1"
4323,"10,64,199"
4324,"0,1"
4325,"0,1"
4326,"0,1"
4327,"271,455"
4328,"21,131,187"
4329,"199,271,374"
4330,"0,1"
4331,"0,1"
4332,"0,1"
4333,"21,182"
4334,"53,430"
4335,"199,382"
4336,"0,1"
4337,"0,1"
4338,"0,1"
4339,"0,1"
4340,"0,1"
4341,"145,271,366"
4342,"131,151,152"
4343,"265,340"
4344,"44,64,145"
4345,"265,340"
4346,"0,1"
4347,"10,11"
4348,"24,25"
4349,"0,1"
4350,"17,21,56"
4351,"271,455"
4352,"11,419"
4353,"0,1"
4354,"0,218,313"
4355,"0,1"
4356,"21,187,265"
4357,"0,1"
4358,"0,1"
4359,"199,374"
4360,"40,128,129"
4361,"0,1"
4362,"0,1"
4363,"0,1"
4364,"40,128,129"
4365,"170,199,281"
4366,"0,1"
4367,"0,1"
4368,"0,1"
4369,"1,2,213"
4370,"265,340"
4371,"0,1"
4372,"0,1"
4373,"271,280"
4374,"271,455"
4375,"265,340"
4376,"0,1"
4377,"44,468"
4378,"199,374"
4379,"28,518"
4380,"0,1"
4381,"10,220"
4382,"271,366"
4383,"0,1"
4384,"0,1"
4385,"0,1"
4386,"0,1"
4387,"53,265,340"
4388,"24,25,220"
4389,"0,64,313"
4390,"11,419"
4391,"10,23,24"
4392,"0,1"
4393,"0,1"
4394,"0,1"
4395,"199,323"
4396,"24,25"
4397,"0,1"
4398,"17,168"
4399,"0,1"
4400,"23,251,337"
4401,"0,1"
4402,"0,1"
4403,"10,23,24"
4404,"10,28,29"
4405,"21,108,301"
4406,"0,1"
4407,"40,131,160"
4408,"0,1"
4409,"13,204"
4410,"0,1"
4411,"0,1"
4412,"213,214,288"
4413,"0,1"
4414,"255,480"
4415,"0,1"
4416,"0,1"
4417,"271,355,456"
4418,"0,10"
4419,"0,1"
4420,"0,1"
4421,"199,374"
4422,"28,29"
4423,"0,10,271"
4424,"271,444,456"
4425,"271,516"
4426,"0,1"
4427,"271,313,397"
4428,"0,1"
4429,"0,271,313"
4430,"21,131,187"
4431,"0,1"
4432,"0,1"
4433,"13,21,108"
4434,"0,1"
4435,"0,1"
4436,"0,1"
4437,"0,1"
4438,"0,277,313"
4439,"0,1"
4440,"0,1"
4441,"1,2,38"
4442,"13,296,300"
4443,"255,265,340"
4444,"0,271,280"
4445,"0,1"
4446,"21,131,187"
4447,"11,419"
4448,"0,1"
4449,"0,1"
4450,"0,1"
4451,"13,401"
4452,"21,182"
4453,"0,1"
4454,"24,25,288"
4455,"0,1"
4456,"0,1"
4457,"24,25,220"
4458,"271,355,456"
4459,"24,47"
4460,"8,44,145"
4461,"0,271,313"
4462,"24,25,220"
4463,"0,1"
4464,"199,323,374"
4465,"0,1"
4466,"13,160,204"
4467,"0,1"
4468,"0,1"
4469,"21,160,182"
4470,"17,168,265"
4471,"0,1"
4472,"0,271,280"
4473,"10,11"
4474,"28,265,340"
4475,"0,1"
4476,"28,364"
4477,"13,160,204"
4478,"0,1"
4479,"11,220,221"
4480,"0,1"
4481,"21,131,187"
4482,"0,1"
4483,"0,1"
4484,"1,2"
4485,"0,1"
4486,"21,301"
4487,"21,160,182"
4488,"0,1"
4489,"151,152,160"
4490,"21,131,187"
4491,"0,1"
4492,"0,1,271"
4493,"255,271,372"
4494,"0,1"
4495,"0,1"
4496,"1,2,271"
4497,"24,25,160"
4498,"0,1"
4499,"0,1"
4500,"21,172,271"
4501,"0,1"
4502,"0,1"
4503,"60,92,160"
4504,"13,296,300"
4505,"271,355,456"
4506,"31,245"
4507,"10,220,221"
4508,"271,280,444"
4509,"0,1"
4510,"0,1"
4511,"21,124,184"
4512,"0,1"
4513,"0,271,280"
4514,"0,1"
4515,"0,1"
4516,"151,152,160"
4517,"271,355,456"
4518,"0,1"
4519,"0,1"
4520,"40,44,160"
4521,"0,1"
4522,"0,1"
4523,"0,1"
4524,"0,1"
4525,"0,1"
4526,"0,1"
4527,"0,1"
4528,"1,2"
4529,"0,1"
4530,"21,182,265"
4531,"0,1"
4532,"0,1"
4533,"0,1"
4534,"1,2"
4535,"0,1"
4536,"21,131,187"
4537,"0,1"
4538,"0,10,220"
4539,"3,35,160"
4540,"24,25,220"
4541,"21,34,127"
4542,"160,296,315"
4543,"0,1"
4544,"0,1"
4545,"0,1"
4546,"265,340"
4547,"151,152,160"
4548,"0,1"
4549,"40,139"
4550,"0,1"
4551,"0,313"
4552,"0,1"
4553,"21,124,184"
4554,"0,1"
4555,"0,1"
4556,"11,419"
4557,"28,145,194"
4558,"53,430"
4559,"0,1"
4560,"255,480"
4561,"199,248,271"
4562,"0,313"
4563,"265,340"
4564,"0,1"
4565,"160,184,243"
4566,"64,277,448"
4567,"0,1"
4568,"160,296,315"
4569,"21,271,301"
4570,"0,1"
4571,"11,13,204"
4572,"21,182"
4573,"0,1"
4574,"0,1"
4575,"44,468"
4576,"21,131,187"
4577,"53,430"
4578,"8,514"
4579,"21,131,187"
4580,"0,1"
4581,"23,26,251"
4582,"0,31,313"
4583,"0,1"
4584,"0,1"
4585,"0,1"
4586,"13,15,16"
4587,"40,131,160"
4588,"0,1"
4589,"1,2,271"
4590,"0,1"
4591,"28,29"
4592,"0,1"
4593,"0,1"
4594,"0,1"
4595,"21,170,301"
4596,"0,1"
4597,"0,1"
4598,"21,131,187"
4599,"0,1"
4600,"24,25"
4601,"0,1"
4602,"145,194"
4603,"0,1"
4604,"0,1"
4605,"0,1"
4606,"53,430"
4607,"0,271,444"
4608,"0,1"
4609,"24,25"
4610,"11,419"
4611,"131,241,271"
4612,"0,265,271"
4613,"0,1"
4614,"0,1"
4615,"0,1"
4616,"0,1"
4617,"0,1"
4618,"0,1"
4619,"21,131,187"
4620,"21,131,187"
4621,"120,121,145"
4622,"0,1"
4623,"1,483"
4624,"0,1"
4625,"17,145,168"
4626,"160,315"
4627,"0,1"
4628,"0,1"
4629,"0,1"
4630,"40,131,160"
4631,"0,1"
4632,"0,1"
4633,"10,64,199"
4634,"0,1"
4635,"0,1"
4636,"160,184,243"
4637,"0,1"
4638,"0,1"
4639,"0,1"
4640,"0,1"
4641,"0,1"
4642,"0,1"
4643,"60,92"
4644,"0,1"
4645,"0,1"
4646,"0,1"
4647,"169,337"
4648,"10,131,241"
4649,"0,1"
4650,"10,24,25"
4651,"44,468"
4652,"0,1"
4653,"0,1"
4654,"199,323"
4655,"0,1"
4656,"21,108,301"
4657,"10,11,220"
4658,"0,23,26"
4659,"0,1,216"
4660,"21,172"
4661,"0,1"
4662,"21,48,265"
4663,"160,271,315"
4664,"160,265,315"
4665,"10,11,419"
4666,"0,1"
4667,"200,271,337"
4668,"0,1,357"
4669,"40,128,129"
4670,"53,430"
4671,"0,255"
4672,"271,288,456"
4673,"160,296,315"
4674,"21,34,127"
4675,"0,1"
4676,"23,26,251"
4677,"0,1"
4678,"199,374"
4679,"170,199,343"
4680,"21,131,187"
4681,"0,1"
4682,"0,1"
4683,"0,1"
4684,"0,1"
4685,"0,1"
4686,"13,15,16"
4687,"0,1"
4688,"1,2,265"
4689,"0,1"
4690,"265,271,280"
4691,"213,271,280"
4692,"21,131,187"
4693,"21,44,73"
4694,"0,1"
4695,"0,1"
4696,"0,1"
4697,"255,480"
4698,"0,1"
4699,"0,1"
4700,"213,214,288"
4701,"0,1"
4702,"13,21,108"
4703,"10,220,242"
4704,"0,1"
4705,"0,1"
4706,"28,29"
4707,"0,1"
4708,"296,452"
4709,"0,1"
4710,"0,1"
4711,"10,220,242"
4712,"21,131,187"
4713,"0,1"
4714,"0,1"
4715,"271,444"
4716,"0,1"
4717,"0,313,397"
4718,"21,182"
4719,"40,128,129"
4720,"0,1"
4721,"0,1"
4722,"271,455"
4723,"40,139,271"
4724,"265,277,278"
4725,"0,21,182"
4726,"0,1"
4727,"0,1"
4728,"0,1"
4729,"0,21,108"
4730,"0,1"
4731,"13,21,108"
4732,"0,1"
4733,"0,10"
4734,"23,24,25"
4735,"199,323"
4736,"265,340"
4737,"21,301"
4738,"8,21,301"
4739,"0,1"
4740,"0,1"
4741,"0,1"
4742,"160,169,196"
4743,"1,277,278"
4744,"13,204,265"
4745,"0,1"
4746,"0,1"
4747,"41,184,215"
4748,"21,124,184"
4749,"271,355,456"
4750,"10,220,242"
4751,"0,271"
4752,"0,1"
4753,"0,1"
4754,"131,199,241"
4755,"0,216"
4756,"0,1"
4757,"8,235"
4758,"0,1"
4759,"21,131,187"
4760,"21,182,199"
4761,"265,271,340"
4762,"1,265,340"
4763,"0,1"
4764,"44,131,241"
4765,"0,1"
4766,"277,296,417"
4767,"265,271,340"
4768,"21,131,187"
4769,"0,1"
4770,"21,124,184"
4771,"0,1"
4772,"220,221,265"
4773,"131,241,265"
4774,"271,455"
4775,"0,1"
4776,"169,311"
4777,"11,419"
4778,"28,29,265"
4779,"24,25,220"
4780,"0,1"
4781,"0,288,313"
4782,"0,1"
4783,"0,1,28"
4784,"131,241"
4785,"0,1"
4786,"337,339"
4787,"3,200,337"
4788,"271,455"
4789,"8,64,80"
4790,"0,1"
4791,"0,1"
4792,"28,364"
4793,"0,1"
4794,"21,108,301"
4795,"21,170,301"
4796,"255,288,372"
4797,"3,51"
4798,"0,255,271"
4799,"0,1"
4800,"0,1"
4801,"0,1"
4802,"24,25"
4803,"0,1"
4804,"0,1"
4805,"271,313,360"
4806,"0,1,271"
4807,"0,1"
4808,"0,1"
4809,"0,1,296"
4810,"0,1"
4811,"0,1"
4812,"21,301"
4813,"0,1"
4814,"0,255"
4815,"10,64,199"
4816,"0,1"
4817,"38,39,265"
4818,"24,25"
4819,"0,21,182"
4820,"0,1"
4821,"0,1,357"
4822,"3,200,337"
4823,"0,1"
4824,"13,21,108"
4825,"199,374"
4826,"0,54,95"
4827,"0,1"
4828,"40,128,129"
4829,"21,187"
4830,"0,1"
4831,"40,128,129"
4832,"0,1"
4833,"0,1"
4834,"271,313,397"
4835,"17,56"
4836,"24,25,53"
4837,"0,1"
4838,"271,291,444"
4839,"0,1"
4840,"40,128,129"
4841,"0,1"
4842,"0,1"
4843,"0,53,313"
4844,"0,10,11"
4845,"21,301"
4846,"0,1"
4847,"10,220,242"
4848,"131,241"
4849,"0,1"
4850,"0,1"
4851,"40,128,160"
4852,"21,131,187"
4853,"21,124,184"
4854,"0,1"
4855,"0,1"
4856,"23,76"
4857,"10,220,242"
4858,"271,444"
4859,"10,220,242"
4860,"0,1"
4861,"0,1"
4862,"44,73,296"
4863,"0,1"
4864,"0,1"
4865,"40,44,128"
4866,"11,220,221"
4867,"271,455"
4868,"0,1"
4869,"0,271"
4870,"40,128,129"
4871,"255,484"
4872,"10,24,25"
4873,"0,1"
4874,"0,1"
4875,"0,1"
4876,"3,51"
4877,"0,249"
4878,"0,1"
4879,"0,271,313"
4880,"288,498"
4881,"0,1"
4882,"10,220,242"
4883,"265,340"
4884,"0,313"
